interview_number,interview_date,interview_time,respondent_gender,respondent_age,respondent_class,respondent_home,number_alters,alter1_gender,alter1_age,alter1_class,alter1_home,alter1_howclose,alter1_howoften,alter2_gender,alter2_age,alter2_class,alter2_home,alter2_howclose,alter2_howoften,alter3_gender,alter3_age,alter3_class,alter3_home,alter3_howclose,alter3_howoften,alter4_gender,alter4_age,alter4_class,alter4_home,alter4_howclose,alter4_howoften,alter5_gender,alter5_age,alter5_class,alter5_home,alter5_howclose,alter5_howoften
3,2022-09-04,23:30:00,Male,20,Junior,Bay Area,5,Female,20,Junior,Bay Area,Close friend,Once a week,Male,20,Junior,Rest of United States,Close friend,More than once a week,Male,20,Junior,Bay Area,Close friend,More than once a week,Male,20,Junior,Bay Area,Close friend,More than once a week,Male,20,Junior,LA Area,Close friend,More than once a week
1,2022-08-30,14:54:00,Male,20,Junior,Bay Area,5,Male,19,Sophomore,LA Area,Close friend,More than once a week,Female,19,Junior,Bay Area,Close friend,More than once a week,Female,19,Junior,Rest of California,Close friend,Once a week,Male,22,Junior,Rest of World,Close friend,More than once a week,Male,20,Junior,Bay Area,Friend,Once a week
2,2022-09-05,00:14:00,Male,21,Senior,LA Area,5,Female,21,Senior,Bay Area,Close friend,More than once a week,Male,19,Sophomore,LA Area,Close friend,Once a week,Female,51,Other,Rest of World,Close friend,Once a week,Male,52,Other,Rest of World,Close friend,Once a week,Male,69,Other,LA Area,Close friend,More than once a week
3,2022-09-04,23:05:00,Male,21,Junior,Bay Area,5,Male,54,Other,Rest of United States,Close friend,More than once a week,Female,53,Other,Rest of World,Close friend,More than once a week,Female,19,Freshman,Rest of United States,Close friend,More than once a week,Female,71,Other,Rest of United States,Close friend,Once a month,Female,22,Other,Rest of World,Close friend,Once a week
3,2022-09-04,22:20:00,Male,21,Senior,Rest of United States,5,Female,21,Senior,Rest of California,Close friend,More than once a week,Male,21,Senior,Rest of California,Friend,Once a week,Male,21,Senior,Rest of United States,Close friend,Once a week,Male,21,Senior,Rest of United States,Close friend,More than once a week,Male,21,Senior,Rest of California,Close friend,More than once a week
1,2022-08-30,14:57:00,Male,20,Senior,Bay Area,5,Female,21,Senior,LA Area,Close friend,More than once a week,Male,21,Senior,Rest of California,Friend,More than once a week,Male,21,Senior,LA Area,Friend,More than once a week,Male,21,Senior,LA Area,Friend,More than once a week,Male,21,Senior,LA Area,Friend,More than once a week
2,2022-09-01,14:30:00,Male,21,Senior,LA Area,5,Female,21,Senior,Bay Area,Close friend,More than once a week,Female,49,Other,LA Area,Close friend,Once a month,Male,21,Senior,LA Area,Friend,Once a month,Male,21,Senior,LA Area,Friend,Once a month,Male,18,Freshman,LA Area,Close friend,Once a month
1,2022-08-30,15:00:00,Male,21,Senior,Bay Area,6+,Female,48,Other,Bay Area,Close friend,More than once a week,Male,49,Other,Bay Area,Close friend,More than once a week,Male,20,Senior,Bay Area,Close friend,Once a week,Male,21,Senior,Rest of California,Close friend,More than once a week,Male,21,Senior,Rest of California,Friend,Once a week
2,2022-09-04,18:50:00,Female,21,Senior,LA Area,5,Female,21,Senior,LA Area,Close friend,More than once a week,Female,21,Senior,LA Area,Close friend,More than once a week,Female,20,Senior,Rest of California,Close friend,More than once a week,Female,21,Senior,Rest of California,Close friend,More than once a week,Male,20,Junior,Rest of California,Close friend,More than once a week
3,2022-09-04,19:00:00,Female,20,Senior,Rest of California,5,Male,22,Other,Rest of California,Close friend,More than once a week,Female,55,Other,Rest of California,Close friend,More than once a week,Male,65,Other,Rest of United States,Close friend,More than once a week,Female,20,Junior,Rest of California,Close friend,More than once a week,Female,21,Senior,LA Area,Close friend,More than once a week
1,2022-08-30,14:54:00,Female,21,Senior,LA Area,5,Female,57,Other,LA Area,Close friend,More than once a week,Male,61,Other,LA Area,Close friend,More than once a week,Male,21,Senior,LA Area,Close friend,More than once a week,Female,20,Senior,Rest of California,Close friend,More than once a week,Female,21,Senior,Bay Area,Close friend,More than once a week
2,2022-09-03,11:47:00,Male,19,Sophomore,LA Area,5,Male,61,Other,Rest of United States,Close friend,Once a week,Female,56,Other,LA Area,Close friend,More than once a week,Male,20,Sophomore,Rest of United States,Close friend,Once a week,Female,20,Senior,Rest of World,Close friend,Once a week,Male,21,Senior,Rest of California,Close friend,More than once a week
3,2022-09-04,20:58:00,Male,21,Senior,Bay Area,5,Male,21,Senior,LA Area,Close friend,More than once a week,Female,22,Senior,LA Area,Close friend,More than once a week,Male,30,Other,Rest of United States,Friend,Once a month,Female,21,Senior,Bay Area,Friend,Once a month,Male,20,Other,LA Area,Friend,Once a month
2,2022-09-04,19:53:00,Female,21,Senior,Bay Area,6+,Female,21,Senior,Bay Area,Close friend,More than once a week,Female,20,Junior,Bay Area,Close friend,More than once a week,Female,24,Other,Bay Area,Close friend,Once a week,Female,21,Senior,Bay Area,Close friend,Once a year,Female,21,Senior,Bay Area,Close friend,Once a week
3,2022-09-04,20:11:00,Female,21,Senior,Rest of California,4,Female,21,Senior,Rest of California,Close friend,More than once a week,Female,21,Senior,Rest of California,Close friend,More than once a week,Female,24,Other,Rest of California,Close friend,Once a week,Female,21,Senior,Rest of California,Close friend,More than once a week,Female,21,Senior,Rest of California,Close friend,Once a week
1,2022-09-03,13:17:00,Female,22,Senior,Rest of United States,5,Female,21,Other,Rest of World,Close friend,More than once a week,Female,53,Other,Rest of World,Close friend,More than once a week,Female,22,Senior,Rest of World,Close friend,More than once a week,Male,55,Other,Rest of World,Close friend,More than once a week,Female,22,Junior,Rest of World,Close friend,More than once a week
2,2022-09-03,13:56:00,Female,22,Senior,Rest of World,5,Male,25,Senior,Rest of World,Close friend,More than once a week,Female,23,Senior,Rest of World,Close friend,Once a week,Male,19,Freshman,Rest of World,Close friend,More than once a week,Male,22,Junior,LA Area,Close friend,More than once a week,Female,22,Senior,Rest of World,Close friend,More than once a week
3,2022-09-05,11:34:00,Male,22,Junior,LA Area,5,Male,23,Senior,LA Area,Close friend,Once a month,Male,23,Other,Rest of World,Close friend,Once a month,Female,24,Other,Rest of World,Close friend,Once a week,Male,62,Other,Rest of World,Close friend,Once a week,Female,58,Other,Rest of World,Close friend,Once a week
1,2022-08-30,15:00:00,Female,20,Junior,Bay Area,5,Male,20,Junior,Bay Area,Close friend,More than once a week,Male,20,Junior,Rest of United States,Close friend,More than once a week,Female,20,Junior,LA Area,Close friend,More than once a week,Female,20,Junior,Bay Area,Close friend,More than once a week,Female,20,Junior,Rest of United States,Close friend,More than once a week
2,2022-09-04,20:35:00,Female,21,Senior,Rest of World,5,Female,48,Other,Rest of World,Close friend,Once a week,Male,54,Other,Rest of World,Close friend,Once a week,Female,21,Senior,Rest of World,Friend,Once a week,Female,21,Other,Rest of World,Friend,More than once a week,Female,21,Senior,Rest of World,Friend,Once a week
3,2022-09-05,09:35:00,Female,24,Senior,Bay Area,5,Female,30,Other,Bay Area,Close friend,Once a month,Male,26,Other,Bay Area,Friend,Once a month,Female,21,Senior,Rest of World,Close friend,Once a month,Male,30,Other,Bay Area,Close friend,Once a month,Female,22,Other,Bay Area,Close friend,Once a month
1,2022-08-30,15:02:00,Male,19,Sophomore,LA Area,5,Male,19,Sophomore,LA Area,Close friend,More than once a week,Male,21,Senior,Rest of United States,Friend,More than once a week,Female,19,Sophomore,LA Area,Close friend,Once a week,Male,20,Sophomore,Rest of United States,Close friend,More than once a week,Male,19,Sophomore,LA Area,Close friend,More than once a week
2,2022-09-04,11:31:00,Male,20,Junior,Bay Area,5,Male,20,Junior,Bay Area,Close friend,More than once a week,Male,20,Junior,Bay Area,Close friend,More than once a week,Male,20,Junior,Bay Area,Close friend,More than once a week,Male,20,Junior,Bay Area,Friend,Once a week,Male,18,Sophomore,Bay Area,Friend,Once a week
3,2022-09-05,12:13:00,Male,19,Junior,Bay Area,4,Male,19,Junior,LA Area,Close friend,More than once a week,Male,20,Junior,Bay Area,Close friend,More than once a week,Male,20,Junior,LA Area,Close friend,More than once a week,Male,22,Other,Bay Area,Friend,Once a week,NA,NA,NA,NA,NA,NA
1,2022-08-30,14:59:00,Male,19,Senior,Rest of United States,5,Male,20,Senior,Rest of United States,Close friend,More than once a week,Male,21,Senior,Rest of United States,Close friend,More than once a week,Male,21,Other,Rest of United States,Close friend,More than once a week,Female,21,Senior,Rest of United States,Friend,Once a week,Male,19,Senior,Rest of United States,Close friend,Once a week
2,2022-09-03,17:42:00,Male,20,Senior,Rest of California,5,Male,19,Senior,Bay Area,Close friend,More than once a week,Female,21,Senior,Bay Area,Close friend,More than once a week,Male,20,Senior,Bay Area,Close friend,More than once a week,Female,20,Junior,LA Area,Friend,More than once a week,Male,20,Junior,Bay Area,Friend,More than once a week
3,2022-09-03,17:58:00,Male,21,Senior,Bay Area,5,Male,21,Senior,Rest of California,Close friend,More than once a week,Male,21,Senior,Bay Area,Close friend,More than once a week,Male,21,Senior,Rest of California,Close friend,More than once a week,Male,20,Senior,Bay Area,Friend,More than once a week,Male,21,Senior,Bay Area,Friend,Once a week
1,2022-08-30,14:53:00,Female,21,Senior,Bay Area,5,Female,21,Senior,Bay Area,Close friend,More than once a week,Female,21,Senior,Rest of United States,Close friend,More than once a week,Female,21,Senior,Rest of United States,Close friend,More than once a week,Female,21,Senior,Rest of California,Close friend,Once a week,Male,21,Senior,LA Area,Close friend,More than once a week
2,2022-09-05,13:07:00,Male,22,Senior,Bay Area,5,Male,20,Senior,LA Area,Close friend,More than once a week,Male,20,Senior,Bay Area,Close friend,More than once a week,Male,21,Senior,Rest of California,Close friend,More than once a week,Male,21,Senior,Rest of United States,Close friend,More than once a week,Male,20,Junior,Bay Area,Close friend,More than once a week
2,2022-09-01,03:43:00,Male,21,Senior,LA Area,4,Male,21,Senior,LA Area,Close friend,More than once a week,Male,21,Senior,LA Area,Close friend,More than once a week,Female,21,Senior,Bay Area,Close friend,More than once a week,Female,21,Senior,Rest of California,Close friend,More than once a week,NA,NA,NA,NA,NA,NA
3,2022-09-03,13:20:00,Male,21,Senior,LA Area,3,Female,21,Senior,Rest of California,Close friend,More than once a week,Male,57,Other,LA Area,Close friend,More than once a week,Female,65,Other,LA Area,Close friend,More than once a week,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2022-08-30,14:57:00,Female,21,Senior,LA Area,5,Female,21,Junior,Rest of United States,Close friend,More than once a week,Male,22,Senior,Bay Area,Acquaintance,Once a month,Female,21,Senior,Rest of United States,Close friend,More than once a week,Female,17,Other,LA Area,Close friend,More than once a week,Female,21,Senior,LA Area,Close friend,More than once a week
3,2022-09-05,13:35:00,Male,21,Senior,Rest of California,5,Male,29,Other,Rest of California,Close friend,Once a week,Male,20,Senior,Bay Area,Close friend,More than once a week,Male,22,Senior,Bay Area,Close friend,More than once a week,Male,20,Senior,LA Area,Close friend,More than once a week,Male,21,Senior,LA Area,Close friend,More than once a week
1,2022-09-04,10:20:00,Female,21,Senior,Bay Area,3,Male,54,Other,Bay Area,Close friend,More than once a week,Female,49,Other,Bay Area,Close friend,More than once a week,Male,28,Other,Bay Area,Close friend,More than once a week,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2022-09-04,10:33:00,Female,21,Senior,Rest of United States,5,Female,37,Other,Rest of United States,Close friend,Once a month,Male,41,Other,Rest of United States,Close friend,Once a week,Male,24,Senior,Rest of California,Close friend,More than once a week,Female,21,Senior,Bay Area,Close friend,More than once a week,Female,20,Junior,Bay Area,Friend,More than once a week
3,2022-09-04,18:28:00,Female,19,Sophomore,LA Area,4,Female,39,Other,LA Area,Close friend,More than once a week,Female,20,Junior,Bay Area,Close friend,More than once a week,Female,19,Sophomore,Bay Area,Close friend,More than once a week,Male,44,Other,LA Area,Close friend,Once a month,NA,NA,NA,NA,NA,NA
1,2022-08-30,14:54:00,Female,21,Senior,Rest of United States,5,Female,21,Senior,Bay Area,Close friend,Once a week,Female,21,Senior,Rest of United States,Close friend,More than once a week,Male,22,Other,Rest of United States,Close friend,More than once a week,Female,20,Junior,LA Area,Close friend,Once a week,Female,27,Other,Rest of United States,Close friend,Once a week
2,2022-08-30,17:02:00,Female,21,Senior,Rest of United States,5,Female,21,Senior,Rest of United States,Close friend,More than once a week,Male,21,Senior,LA Area,Close friend,More than once a week,Female,21,Senior,Rest of United States,Close friend,More than once a week,Other,21,Senior,Rest of World,Close friend,More than once a week,Female,49,Other,Rest of World,Close friend,More than once a week
3,2022-09-04,12:08:00,Female,20,Freshman,Rest of World,5,Female,43,Other,Rest of World,Close friend,More than once a week,Female,18,Senior,Rest of World,Close friend,More than once a week,Female,20,Sophomore,Rest of World,Close friend,More than once a week,Female,19,Sophomore,Rest of World,Friend,Once a week,Male,19,Senior,Rest of World,Friend,More than once a week
1,2022-08-30,15:00:00,Female,19,Junior,LA Area,5,Female,20,Junior,LA Area,Close friend,More than once a week,Female,20,Senior,LA Area,Close friend,More than once a week,Male,20,Junior,LA Area,Close friend,More than once a week,Female,19,Junior,Rest of California,Close friend,More than once a week,Female,19,Junior,Bay Area,Close friend,More than once a week
2,2022-09-04,21:44:00,Female,20,Senior,Bay Area,5,Female,55,Other,Rest of World,Friend,More than once a week,Male,49,Other,Rest of World,Friend,Once a week,Female,21,Senior,Bay Area,Close friend,More than once a week,Male,21,Senior,Rest of World,Close friend,More than once a week,Female,21,Senior,Bay Area,Close friend,More than once a week
1,2022-08-30,14:54:00,Male,21,Senior,Rest of California,5,Male,20,Senior,Rest of California,Close friend,More than once a week,Male,21,Senior,Rest of United States,Friend,More than once a week,Male,21,Senior,Bay Area,Friend,Once a week,Male,20,Senior,Rest of California,Close friend,More than once a week,Female,21,Senior,Rest of California,Close friend,More than once a week
2,2022-09-05,13:12:00,Male,20,Junior,Bay Area,5,Male,19,Senior,Rest of United States,Close friend,More than once a week,Male,20,Senior,Bay Area,Close friend,More than once a week,Male,21,Senior,LA Area,Close friend,More than once a week,Male,21,Senior,Bay Area,Close friend,More than once a week,Male,20,Junior,Bay Area,Close friend,More than once a week
3,2022-09-04,22:05:00,Female,21,Senior,Rest of World,4,Male,22,Junior,Rest of World,Close friend,More than once a week,Male,28,Other,Rest of World,Close friend,Once a week,Female,21,Senior,Bay Area,Close friend,More than once a week,Female,53,Other,Rest of World,Friend,More than once a week,NA,NA,NA,NA,NA,NA
3,2022-09-05,13:24:00,Male,19,Sophomore,Rest of World,5,Male,19,Sophomore,LA Area,Close friend,More than once a week,Male,19,Senior,Rest of United States,Close friend,More than once a week,Male,19,Sophomore,LA Area,Close friend,More than once a week,Male,20,Senior,Bay Area,Close friend,More than once a week,Male,22,Other,LA Area,Close friend,Once a week
1,2022-09-04,20:00:00,Female,21,Senior,Rest of United States,6+,Female,21,Senior,Bay Area,Close friend,More than once a week,Male,21,Senior,Bay Area,Close friend,More than once a week,Male,22,Senior,LA Area,Friend,Once a month,Male,22,Senior,Bay Area,Close friend,Once a month,Female,55,Other,Rest of United States,Close friend,Once a month
2,2022-09-05,15:00:00,Male,21,Senior,Bay Area,6+,Male,22,Senior,Bay Area,Close friend,More than once a week,Female,20,Senior,Bay Area,Close friend,More than once a week,Female,21,Senior,Bay Area,Close friend,More than once a week,Male,21,Senior,Bay Area,Close friend,Once a week,Female,21,Senior,Bay Area,Close friend,Once a week
1,2022-09-05,16:23:00,Female,18,Freshman,Bay Area,5,Female,17,Freshman,Rest of World,Close friend,More than once a week,Female,18,Freshman,Bay Area,Close friend,More than once a week,Male,20,Junior,Bay Area,Close friend,Once a week,Female,18,Freshman,Bay Area,Close friend,Once a week,Male,19,Sophomore,Bay Area,Close friend,Once a week
2,2022-09-05,16:27:00,Female,17,Freshman,Rest of World,5,Female,18,Freshman,Rest of World,Close friend,More than once a week,Female,18,Freshman,Bay Area,Close friend,More than once a week,Female,18,Freshman,Bay Area,Close friend,More than once a week,Female,18,Freshman,Rest of California,Close friend,More than once a week,Female,18,Freshman,Rest of World,Close friend,Once a week
3,2022-09-05,16:33:00,Male,18,Freshman,Rest of World,5,Female,55,Other,Rest of World,Close friend,More than once a week,Male,55,Other,Rest of World,Close friend,More than once a week,Female,19,Freshman,Rest of United States,Close friend,Once a week,Male,17,Other,Rest of United States,Close friend,Once a month,Male,18,Freshman,Rest of World,Close friend,Once a month
3,2022-09-05,13:00:00,Male,21,Senior,Bay Area,6+,Female,21,Senior,Bay Area,Close friend,More than once a week,Male,22,Senior,LA Area,Close friend,More than once a week,Male,20,Senior,LA Area,Close friend,Once a week,Male,21,Senior,LA Area,Close friend,More than once a week,Female,20,Junior,Bay Area,Close friend,Once a week
1,2022-08-30,15:00:00,Male,20,Junior,Bay Area,5,Male,20,Junior,Bay Area,Close friend,More than once a week,Male,20,Junior,Bay Area,Close friend,More than once a week,Male,20,Other,Bay Area,Close friend,More than once a week,Male,20,Junior,Bay Area,Friend,Once a week,Male,19,Other,Bay Area,Friend,Once a month
2,2022-09-04,17:00:00,Female,23,Other,Rest of World,5,Female,22,Other,Rest of World,Close friend,More than once a week,Female,21,Junior,Rest of World,Close friend,More than once a week,Male,64,Other,Rest of World,Close friend,Once a week,Female,23,Junior,Rest of World,Close friend,Once a week,Female,23,Other,Rest of World,Close friend,More than once a week
3,2022-09-05,16:00:00,Female,18,Sophomore,Rest of California,4,Male,23,Other,Rest of California,Close friend,Once a week,Female,18,Freshman,Rest of California,Close friend,Once a month,Male,24,Other,Rest of California,Close friend,More than once a week,Female,44,Other,Rest of California,Close friend,More than once a week,NA,NA,NA,NA,NA,NA
3,2022-09-05,18:32:00,Female,21,Senior,Rest of United States,6+,Female,51,Other,Rest of United States,Close friend,Once a month,Female,56,Other,Rest of United States,Close friend,Once a month,Male,56,Other,Rest of United States,Close friend,Once a week,Female,21,Senior,LA Area,Close friend,More than once a week,Male,27,Other,Rest of World,Close friend,Once a week
1,2022-08-31,14:54:00,Male,21,Senior,LA Area,5,Female,21,Senior,LA Area,Close friend,Once a month,Male,21,Senior,Rest of United States,Friend,More than once a week,Male,20,Senior,Rest of United States,Friend,More than once a week,Male,21,Senior,LA Area,Close friend,Once a month,Male,22,Senior,LA Area,Friend,Once a month
2,2022-08-31,17:31:00,Female,19,Junior,Rest of California,5,Male,20,Junior,Rest of California,Close friend,Once a week,Male,20,Junior,Rest of United States,Friend,Once a week,Female,20,Junior,Rest of World,Friend,Once a month,Male,17,Sophomore,Rest of United States,Friend,Once a week,Female,20,Junior,Rest of California,Friend,Once a year
1,2022-09-05,18:17:00,Female,21,Senior,Rest of United States,4,Female,58,Other,Rest of United States,Close friend,Once a week,Male,56,Other,Rest of United States,Close friend,Once a week,Male,25,Other,Rest of United States,Close friend,Once a week,Female,21,Senior,Bay Area,Close friend,Once a week,NA,NA,NA,NA,NA,NA
3,2022-09-05,18:29:00,Female,21,Other,Bay Area,5,Female,53,Other,Rest of World,NA,More than once a week,Female,21,Other,Bay Area,Close friend,More than once a week,Male,20,Senior,Rest of United States,Close friend,Once a week,Female,21,Senior,Rest of World,Close friend,Once a month,Male,22,Other,Rest of World,Friend,More than once a week
2,2022-09-05,18:48:00,Female,21,Senior,Bay Area,5,Male,55,Other,Bay Area,Close friend,Once a week,Female,51,Other,Bay Area,Close friend,Once a week,Female,24,Other,Rest of United States,Close friend,Once a month,Female,21,Senior,Rest of United States,Close friend,Once a week,Female,21,Senior,Rest of United States,Close friend,Once a week
3,2022-09-05,18:52:00,Female,21,Senior,LA Area,6+,Male,22,Other,Rest of World,Close friend,Once a week,Female,21,Senior,Rest of United States,Close friend,More than once a week,Female,21,Senior,Bay Area,Close friend,More than once a week,Male,21,Senior,LA Area,Close friend,More than once a week,Male,21,Senior,Bay Area,Close friend,More than once a week
3,2022-09-05,19:16:00,Female,18,Sophomore,LA Area,5,Female,19,Sophomore,LA Area,Close friend,More than once a week,Female,19,Sophomore,LA Area,Close friend,More than once a week,Female,21,Other,LA Area,Close friend,Once a week,Female,19,Sophomore,Rest of World,Close friend,Once a week,Female,20,Junior,Rest of United States,Friend,Once a month
1,2022-08-30,14:57:00,Female,20,Junior,Rest of California,5,Female,52,Other,Rest of California,Close friend,More than once a week,Male,53,Other,Rest of California,Close friend,More than once a week,Female,18,Freshman,Rest of California,Close friend,Once a week,Male,78,Other,Rest of California,Close friend,Once a month,Female,20,Junior,Rest of California,Close friend,Once a week
2,2022-09-01,21:08:00,Female,20,Junior,Bay Area,5,Female,20,Junior,Bay Area,Friend,Once a month,Male,20,Junior,Bay Area,Close friend,More than once a week,Male,20,Junior,Bay Area,Acquaintance,Once a year,Female,20,Junior,Rest of California,Friend,Once a month,Female,21,Senior,Bay Area,Friend,Once a month
3,2022-09-01,21:25:00,Male,20,Junior,Bay Area,5,Male,20,Junior,Rest of United States,Friend,More than once a week,Female,20,Junior,LA Area,Close friend,More than once a week,Female,20,Junior,Bay Area,Close friend,More than once a week,Female,19,Sophomore,Bay Area,Friend,Once a month,Female,20,Junior,Bay Area,Friend,Once a month
1,2022-09-01,09:05:00,Male,22,Senior,LA Area,2,Female,22,Senior,Bay Area,Friend,More than once a week,Female,21,Other,Rest of California,Close friend,More than once a week,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2022-09-01,09:15:00,Female,22,Senior,Bay Area,3,Male,21,Senior,LA Area,Friend,More than once a week,Male,22,Other,LA Area,Close friend,More than once a week,Male,56,Other,Bay Area,Close friend,More than once a week,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2022-09-04,11:25:00,Female,21,Senior,LA Area,2,Male,21,Senior,Bay Area,Friend,More than once a week,Female,22,Senior,Bay Area,Friend,More than once a week,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2022-08-30,14:54:00,Female,22,Senior,Bay Area,5,Female,20,Junior,Bay Area,Close friend,Once a week,Female,22,Senior,Bay Area,Close friend,Once a week,Male,21,Senior,Rest of California,Friend,Once a month,Female,25,Other,Bay Area,Close friend,Once a week,Female,21,Senior,LA Area,Acquaintance,Once a year
2,2022-09-02,08:45:00,Male,20,Senior,Rest of United States,5,Male,20,Senior,Rest of United States,Close friend,Once a year,Female,21,Senior,Rest of United States,Close friend,More than once a week,Female,21,Senior,Rest of United States,Close friend,More than once a week,Male,21,Senior,Rest of United States,Friend,Once a year,Male,21,Senior,Rest of United States,Close friend,Once a year
3,2022-09-04,13:52:00,Male,21,Senior,Rest of United States,5,Male,21,Senior,Rest of United States,Close friend,More than once a week,Male,21,Senior,Rest of United States,Close friend,More than once a week,Male,21,Senior,Rest of United States,Friend,More than once a week,Male,20,Senior,Bay Area,Friend,More than once a week,Male,21,Senior,LA Area,Friend,More than once a week
2,2022-09-03,10:45:00,Female,22,Senior,LA Area,4,Female,22,Senior,Bay Area,Close friend,Once a week,Female,20,Senior,Rest of United States,Close friend,Once a week,Female,56,Other,LA Area,Close friend,More than once a week,Male,34,Other,Rest of United States,Close friend,More than once a week,NA,NA,NA,NA,NA,NA
3,2022-09-03,11:30:00,Female,20,Senior,Rest of United States,4,Male,19,Other,Rest of California,Close friend,More than once a week,Female,22,Senior,LA Area,Close friend,Once a week,Female,63,Other,Bay Area,Close friend,Once a week,Male,18,Other,Bay Area,Friend,Rarely,NA,NA,NA,NA,NA,NA
1,2022-08-30,14:53:00,Male,24,Senior,Rest of United States,5,Male,26,Other,Bay Area,Close friend,Once a month,Male,26,Other,Rest of United States,Close friend,Once a month,Male,23,Other,Rest of United States,Friend,More than once a week,Male,20,Junior,Bay Area,Friend,More than once a week,Female,19,Sophomore,Rest of United States,Friend,More than once a week
2,2022-09-01,15:31:00,Female,20,Senior,LA Area,5,Male,20,Senior,LA Area,Close friend,Once a month,Male,21,Other,Rest of United States,Close friend,Once a week,Female,24,Other,LA Area,Close friend,Once a week,Male,47,Other,LA Area,Close friend,Once a week,Female,20,Senior,Bay Area,Close friend,More than once a week
3,2022-09-04,13:44:00,Female,19,Sophomore,Rest of United States,5,Male,19,Sophomore,LA Area,Close friend,More than once a week,Male,NA,Sophomore,LA Area,Friend,More than once a week,Female,19,Sophomore,Bay Area,Close friend,More than once a week,Female,19,Sophomore,Bay Area,Close friend,More than once a week,Male,20,Junior,Rest of United States,Friend,More than once a week
1,2022-08-30,15:09:00,Female,21,Senior,Rest of California,5,Female,55,Other,Rest of United States,Close friend,More than once a week,Female,21,Senior,Bay Area,Friend,More than once a week,Female,21,Senior,NA,Friend,Once a week,Female,21,Senior,Rest of United States,Friend,Once a week,Female,22,Other,Rest of World,Friend,More than once a week
2,2022-09-14,10:00:00,Female,20,Junior,LA Area,5,Male,19,Junior,LA Area,Close friend,More than once a week,Female,20,Junior,Bay Area,Friend,More than once a week,Female,19,Junior,LA Area,Friend,More than once a week,Male,54,Other,LA Area,Close friend,More than once a week,Male,16,Other,LA Area,Close friend,More than once a week
3,2022-09-04,10:22:00,Female,19,Junior,LA Area,5,Male,26,Other,LA Area,Close friend,More than once a week,Female,51,Other,LA Area,Close friend,More than once a week,Female,20,Sophomore,LA Area,Friend,More than once a week,Female,20,Junior,Bay Area,Friend,More than once a week,Male,52,Other,LA Area,Close friend,More than once a week
1,2022-08-30,14:59:00,Female,20,Junior,LA Area,5,Male,20,Junior,LA Area,Close friend,More than once a week,Female,20,Junior,LA Area,Close friend,More than once a week,Female,20,Junior,Bay Area,Close friend,More than once a week,Female,43,Other,Rest of World,Close friend,More than once a week,Female,20,Junior,LA Area,Close friend,Once a week
2,2022-09-01,17:04:00,Female,21,Senior,Bay Area,5,Female,57,Other,Bay Area,Close friend,More than once a week,Male,57,Other,Bay Area,Close friend,More than once a week,Female,21,Senior,Bay Area,Close friend,Once a week,Female,54,Other,Rest of World,Close friend,Once a month,Female,21,Senior,LA Area,Friend,More than once a week
3,2022-09-05,10:25:00,Female,21,Senior,Bay Area,5,Male,49,Other,Bay Area,Close friend,More than once a week,Female,18,Freshman,Bay Area,Close friend,More than once a week,Female,21,Senior,Bay Area,Close friend,More than once a week,Female,21,Senior,Bay Area,Close friend,More than once a week,Female,21,Senior,Rest of United States,Close friend,More than once a week
